,assignment_id,img_id,answer_correct,explanation_ours,expl_score_ours,confusing_ours,incorrect_ours,insufficient_ours,explanation_gt,expl_score_gt,confusing_gt,incorrect_gt,insufficient_gt,prefer_ours,prefer_gt,prefer_none
selected,3JNQLM5FT5YF09TJX217S6KNRF7L2J,3494151850.jpg#2r1n,True,you can not infer they are on their way to a rescue,0.6666666666666666,False,False,True,though the men are on their way but we cant conclude that they are on their way to rescue,1.0,False,False,True,False,True,False
selected,3BWI6RSP7HL8G4GXMSVYB2BBTW6E7F,1303727066.jpg#4r1c,True,a man cannot be in a meeting and in a crowded area at the same time,0.6666666666666666,False,False,False,wearing a peace sign is different than business attire,1.0,False,False,False,False,True,False
selected,3PS7W85Z80EEJ6MNRKIDOK2IRVE9T7,1303727066.jpg#4r1c,True,a man cannot be in a meeting and in a crowded area at the same time,1,False,False,False,wearing a peace sign is different than business attire,0.0,False,False,False,True,False,False
selected,3PJUZCGDJ7SVLMUZOM7IXO6VDLN98I,3081330705.jpg#0r3e,True,"a man is standing on a rock overlooking a lake and mountains, which are outdoors",1,False,False,False,mountains are considered to be outdoors,1.0,False,False,False,True,False,False
selected,3PJUZCGDJ7SVLMUZOM7IXO6VDLN98I,6225843702.jpg#2r1c,True,the man cannot be riding a bike if he has no limbs,0.6666666666666666,False,False,True,a man with no limbs can't possibly maneuver his bike,0.6666666666666666,False,False,True,False,False,True
selected,3PJUZCGDJ7SVLMUZOM7IXO6VDLN98I,2319389144.jpg#1r1c,True,the picture is either taken on the national highway or on the street,0,False,True,True,a street is not the same as a highway,1.0,False,True,True,False,True,False
selected,3PJUZCGDJ7SVLMUZOM7IXO6VDLN98I,137444466.jpg#4r1n,True,people can be at a street without being at a market,0.6666666666666666,False,False,False,the picture shows a lot of people in a picture. it is unclear if they are at a market or where they are exactly,1.0,False,False,False,False,True,False
selected,3PJUZCGDJ7SVLMUZOM7IXO6VDLN98I,3000017878.jpg#4r1e,True,a band is playing music on stage,0.6666666666666666,False,False,False,band is playing on a stage is same as band is playing music,0.6666666666666666,False,False,False,False,False,True
selected,3TXMY6UCAF03PO1YM0Y9L5S3DA9QCK,3081330705.jpg#0r3e,True,"a man is standing on a rock overlooking a lake and mountains, which are outdoors",1,False,False,False,mountains are considered to be outdoors,1.0,False,False,False,True,False,False
selected,3TXMY6UCAF03PO1YM0Y9L5S3DA9QCK,6225843702.jpg#2r1c,True,the man cannot be riding a bike if he has no limbs,1,False,False,False,a man with no limbs can't possibly maneuver his bike,1.0,False,False,False,False,False,True
selected,3TXMY6UCAF03PO1YM0Y9L5S3DA9QCK,2319389144.jpg#1r1c,True,the picture is either taken on the national highway or on the street,0,False,True,True,a street is not the same as a highway,0.6666666666666666,False,True,True,False,True,False
selected,3TXMY6UCAF03PO1YM0Y9L5S3DA9QCK,137444466.jpg#4r1n,True,people can be at a street without being at a market,1,False,False,False,the picture shows a lot of people in a picture. it is unclear if they are at a market or where they are exactly,1.0,False,False,False,False,False,True
selected,3TXMY6UCAF03PO1YM0Y9L5S3DA9QCK,3000017878.jpg#4r1e,True,a band is playing music on stage,1,False,False,False,band is playing on a stage is same as band is playing music,1.0,False,False,False,False,False,True
selected,32SCWG5HIIGT9VRICW6HZ0AJCSI6PN,3081330705.jpg#0r3e,True,"a man is standing on a rock overlooking a lake and mountains, which are outdoors",1,False,False,False,mountains are considered to be outdoors,1.0,False,False,False,False,False,True
selected,32SCWG5HIIGT9VRICW6HZ0AJCSI6PN,3000017878.jpg#4r1e,True,a band is playing music on stage,1,False,False,False,band is playing on a stage is same as band is playing music,1.0,False,False,False,False,False,True
selected,3OHYZ19UGDHCBXRKN9AEQ57FY6FAO3,3081330705.jpg#0r3e,True,"a man is standing on a rock overlooking a lake and mountains, which are outdoors",1,False,False,False,mountains are considered to be outdoors,0.6666666666666666,False,False,False,True,False,False
selected,3OHYZ19UGDHCBXRKN9AEQ57FY6FAO3,6225843702.jpg#2r1c,True,the man cannot be riding a bike if he has no limbs,1,False,False,False,a man with no limbs can't possibly maneuver his bike,1.0,False,False,False,False,True,False
selected,3OHYZ19UGDHCBXRKN9AEQ57FY6FAO3,2319389144.jpg#1r1c,True,the picture is either taken on the national highway or on the street,,False,True,True,a street is not the same as a highway,1.0,False,True,True,False,True,False
selected,3OHYZ19UGDHCBXRKN9AEQ57FY6FAO3,3000017878.jpg#4r1e,True,a band is playing music on stage,1,False,False,False,band is playing on a stage is same as band is playing music,1.0,False,False,False,True,False,False
selected,3C6FJU71TR58KK9KZ103SXHBJKQUYW,3081330705.jpg#0r3e,True,"a man is standing on a rock overlooking a lake and mountains, which are outdoors",1,False,False,False,mountains are considered to be outdoors,1.0,False,False,False,True,False,False
selected,3C6FJU71TR58KK9KZ103SXHBJKQUYW,6225843702.jpg#2r1c,True,the man cannot be riding a bike if he has no limbs,1,False,False,False,a man with no limbs can't possibly maneuver his bike,1.0,False,False,False,False,True,False
selected,3C6FJU71TR58KK9KZ103SXHBJKQUYW,2319389144.jpg#1r1c,True,the picture is either taken on the national highway or on the street,1,False,False,False,a street is not the same as a highway,1.0,False,False,False,False,True,False
selected,3C6FJU71TR58KK9KZ103SXHBJKQUYW,3000017878.jpg#4r1e,True,a band is playing music on stage,1,False,False,False,band is playing on a stage is same as band is playing music,1.0,False,False,False,True,False,False
selected,3RGU30DZTBKZCN9C4Z8ER0LTTVTMJJ,3518443604.jpg#0r1e,True,two people are sitting on the steps,1,False,False,False,answer: shielding their faces implies that there are two people,0.3333333333333333,False,False,False,True,False,False
selected,3RGU30DZTBKZCN9C4Z8ER0LTTVTMJJ,3731739486.jpg#4r1n,True,people can get off a school bus without going home from work,1,False,False,False,the people getting on the bus could be going home from work or going on a trip,1.0,False,False,False,False,False,True
selected,3RGU30DZTBKZCN9C4Z8ER0LTTVTMJJ,2219805467.jpg#2r1c,True,the dog cannot simultaneously have a ball and a bone in its mouth,1,False,False,False,a tennis ball is different then a bone,1.0,False,False,False,False,True,False
selected,3RGU30DZTBKZCN9C4Z8ER0LTTVTMJJ,7430272380.jpg#4r1c,True,a man is not a woman,0,False,True,False,one cannot be man and woman simultaneously,0.0,False,True,False,False,False,True
selected,3RGU30DZTBKZCN9C4Z8ER0LTTVTMJJ,1423997242.jpg#3r1c,True,a man is not nobody,1,False,False,False,nobody is zero person whereas a man counts to one,1.0,False,False,False,False,False,True
selected,3GNA64GUZFGIQ3SJ7QB17ZMTLV1Q5U,3518443604.jpg#0r1e,True,two people are sitting on the steps,1,False,False,False,answer: shielding their faces implies that there are two people,0.0,False,False,False,True,False,False
selected,3GNA64GUZFGIQ3SJ7QB17ZMTLV1Q5U,3731739486.jpg#4r1n,True,people can get off a school bus without going home from work,0,True,True,False,the people getting on the bus could be going home from work or going on a trip,1.0,True,True,False,False,True,False
selected,3GNA64GUZFGIQ3SJ7QB17ZMTLV1Q5U,2219805467.jpg#2r1c,True,the dog cannot simultaneously have a ball and a bone in its mouth,1,False,False,False,a tennis ball is different then a bone,1.0,False,False,False,False,True,False
selected,3GNA64GUZFGIQ3SJ7QB17ZMTLV1Q5U,7430272380.jpg#4r1c,True,a man is not a woman,1,False,False,False,one cannot be man and woman simultaneously,1.0,False,False,False,False,False,True
selected,3GNA64GUZFGIQ3SJ7QB17ZMTLV1Q5U,1423997242.jpg#3r1c,True,a man is not nobody,1,False,False,False,nobody is zero person whereas a man counts to one,0.6666666666666666,False,False,False,True,False,False
selected,3DYGAII7PMKMJDA2R5KF55RACV2QPG,3518443604.jpg#0r1e,True,two people are sitting on the steps,1,False,False,False,answer: shielding their faces implies that there are two people,0.6666666666666666,False,False,False,True,False,False
selected,3DYGAII7PMKMJDA2R5KF55RACV2QPG,3731739486.jpg#4r1n,True,people can get off a school bus without going home from work,1,False,False,False,the people getting on the bus could be going home from work or going on a trip,1.0,False,False,False,True,False,False
selected,3DYGAII7PMKMJDA2R5KF55RACV2QPG,2219805467.jpg#2r1c,True,the dog cannot simultaneously have a ball and a bone in its mouth,1,False,False,False,a tennis ball is different then a bone,1.0,False,False,False,False,False,True
selected,3DYGAII7PMKMJDA2R5KF55RACV2QPG,7430272380.jpg#4r1c,True,a man is not a woman,0.6666666666666666,False,False,True,one cannot be man and woman simultaneously,0.6666666666666666,False,False,True,False,False,True
selected,3DYGAII7PMKMJDA2R5KF55RACV2QPG,1423997242.jpg#3r1c,True,a man is not nobody,1,False,False,False,nobody is zero person whereas a man counts to one,1.0,False,False,False,False,False,True
selected,3IX2EGZR7CVQ93M4974VDZF3ZGUJR2,3518443604.jpg#0r1e,True,two people are sitting on the steps,1,False,False,False,answer: shielding their faces implies that there are two people,1.0,False,False,False,True,False,False
selected,3IX2EGZR7CVQ93M4974VDZF3ZGUJR2,2219805467.jpg#2r1c,True,the dog cannot simultaneously have a ball and a bone in its mouth,0,False,True,False,a tennis ball is different then a bone,0.6666666666666666,False,True,False,False,False,True
selected,3IX2EGZR7CVQ93M4974VDZF3ZGUJR2,7430272380.jpg#4r1c,True,a man is not a woman,1,False,False,False,one cannot be man and woman simultaneously,0.0,False,False,False,True,False,False
selected,3IX2EGZR7CVQ93M4974VDZF3ZGUJR2,1423997242.jpg#3r1c,True,a man is not nobody,1,False,False,False,nobody is zero person whereas a man counts to one,0.0,False,False,False,False,False,True
selected,3BV8HQ2ZZXDMMRLGNDOK95LOD5AA61,3518443604.jpg#0r1e,True,two people are sitting on the steps,1,False,False,False,answer: shielding their faces implies that there are two people,1.0,False,False,False,True,False,False
selected,3UN61F00HX1I247JK501CPWYHDUR5F,637245791.jpg#0r1c,True,the boy cannot be sitting on the floor and sitting in a chair simultaneously,1,False,False,False,chair and floor are different things,0.6666666666666666,False,False,False,True,False,False
selected,3UN61F00HX1I247JK501CPWYHDUR5F,1285874746.jpg#3r5e,True,a crowd of people is a crowd of people,1,False,False,False,a woman is part of a crowd,1.0,False,False,False,False,True,False
selected,3UN61F00HX1I247JK501CPWYHDUR5F,3355683198.jpg#2r1e,True,a boy is doing a trick on a skateboard,1,False,False,False,if a boy does a trick on a skateboard he must first be riding a skateboard,1.0,False,False,False,False,True,False
selected,3YZ8UPK3VUYVHH8F39IEV6PSGURCUL,637245791.jpg#0r1c,True,the boy cannot be sitting on the floor and sitting in a chair simultaneously,1,False,False,False,chair and floor are different things,1.0,False,False,False,False,False,True
selected,3YZ8UPK3VUYVHH8F39IEV6PSGURCUL,965444691.jpg#1r1n,True,a baby can be a boy or a girl and not be the man's daughter,0.6666666666666666,True,False,False,"while there is a baby being held by a man, there is no evidence that the baby is the daughter of the man",0.6666666666666666,True,False,False,False,False,True
selected,3YZ8UPK3VUYVHH8F39IEV6PSGURCUL,7081584189.jpg#0r4n,True,not all kayakers are tall,0.6666666666666666,False,False,False,the height of the people is unknown therefore they might not be tall,0.6666666666666666,False,False,False,False,False,True
selected,3YZ8UPK3VUYVHH8F39IEV6PSGURCUL,1285874746.jpg#3r5e,True,a crowd of people is a crowd of people,1,False,False,False,a woman is part of a crowd,1.0,False,False,False,False,False,True
selected,3YZ8UPK3VUYVHH8F39IEV6PSGURCUL,3355683198.jpg#2r1e,True,a boy is doing a trick on a skateboard,1,False,False,False,if a boy does a trick on a skateboard he must first be riding a skateboard,1.0,False,False,False,False,False,True
selected,3TE22NPXPCOT5F1LVOLEZ4FAP1N448,637245791.jpg#0r1c,True,the boy cannot be sitting on the floor and sitting in a chair simultaneously,1,False,False,False,chair and floor are different things,1.0,False,False,False,True,False,False
selected,3TE22NPXPCOT5F1LVOLEZ4FAP1N448,965444691.jpg#1r1n,True,a baby can be a boy or a girl and not be the man's daughter,0.6666666666666666,False,False,True,"while there is a baby being held by a man, there is no evidence that the baby is the daughter of the man",1.0,False,False,True,False,True,False
selected,3TE22NPXPCOT5F1LVOLEZ4FAP1N448,7081584189.jpg#0r4n,True,not all kayakers are tall,0.6666666666666666,False,False,True,the height of the people is unknown therefore they might not be tall,1.0,False,False,True,False,True,False
selected,3TE22NPXPCOT5F1LVOLEZ4FAP1N448,1285874746.jpg#3r5e,True,a crowd of people is a crowd of people,0,False,False,True,a woman is part of a crowd,0.0,False,False,True,False,False,True
selected,3TE22NPXPCOT5F1LVOLEZ4FAP1N448,3355683198.jpg#2r1e,True,a boy is doing a trick on a skateboard,0,False,False,True,if a boy does a trick on a skateboard he must first be riding a skateboard,0.3333333333333333,False,False,True,False,True,False
selected,3DEL4X4EL7X01O3F46BQC4GFDY3YXG,637245791.jpg#0r1c,True,the boy cannot be sitting on the floor and sitting in a chair simultaneously,1,False,False,False,chair and floor are different things,1.0,False,False,False,False,True,False
selected,3DEL4X4EL7X01O3F46BQC4GFDY3YXG,965444691.jpg#1r1n,True,a baby can be a boy or a girl and not be the man's daughter,1,False,False,False,"while there is a baby being held by a man, there is no evidence that the baby is the daughter of the man",1.0,False,False,False,False,True,False
selected,3DEL4X4EL7X01O3F46BQC4GFDY3YXG,7081584189.jpg#0r4n,True,not all kayakers are tall,0.6666666666666666,False,False,True,the height of the people is unknown therefore they might not be tall,1.0,False,False,True,False,True,False
selected,3DEL4X4EL7X01O3F46BQC4GFDY3YXG,1285874746.jpg#3r5e,True,a crowd of people is a crowd of people,0,False,False,True,a woman is part of a crowd,0.0,False,False,True,False,True,False
selected,3DEL4X4EL7X01O3F46BQC4GFDY3YXG,3355683198.jpg#2r1e,True,a boy is doing a trick on a skateboard,0,False,False,True,if a boy does a trick on a skateboard he must first be riding a skateboard,0.6666666666666666,False,False,True,False,True,False
selected,3LWJHTCVCDYAS0L8D2OATBD6AMKQFC,1285874746.jpg#3r5e,True,a crowd of people is a crowd of people,1,False,False,False,a woman is part of a crowd,1.0,False,False,False,True,False,False
